vol;début;fin;frequence
AF095;01/03/2024;01/03/2024;5
AF095;02/03/2024;02/03/2024;6
AF095;03/03/2024;03/03/2024;7
AF095;05/03/2024;05/03/2024;2
AF095;06/03/2024;08/03/2024;35
AF095;07/03/2024;07/03/2024;4
AF095;09/03/2024;09/03/2024;6
AF095;10/03/2024;17/03/2024;17
AF095;24/03/2024;25/03/2024;17
AF095;13/03/2024;20/03/2024;35
AF095;27/03/2024;29/03/2024;35
AF095;16/03/2024;23/03/2024;6
AF095;19/03/2024;19/03/2024;2
AF095;21/03/2024;21/03/2024;4
AF095;22/03/2024;22/03/2024;5
AF095;28/03/2024;28/03/2024;4
AF095;30/03/2024;30/03/2024;6
AF095D;21/02/2024;21/02/2024;3
AF097;31/03/2024;31/03/2024;7
AF097;01/04/2024;29/04/2024;1
AF097;06/05/2024;12/05/2024;17
AF097;19/05/2024;19/05/2024;7
AF097;02/04/2024;02/04/2024;2
AF097;03/04/2024;06/04/2024;356
AF097;07/04/2024;07/04/2024;7
AF097;09/04/2024;30/04/2024;2
AF097;10/04/2024;04/05/2024;356
AF097;14/04/2024;05/05/2024;7
AF097;07/05/2024;28/05/2024;2
AF097;08/05/2024;25/05/2024;356
AF097;26/05/2024;02/06/2024;3567
AF097;04/06/2024;18/06/2024;2
AF097;05/06/2024;22/06/2024;3567
AF097;23/06/2024;17/08/2024;13567
AF097;25/06/2024;20/08/2024;24
AF097;18/08/2024;24/08/2024;3567
AF097;25/08/2024;01/09/2024;57
AF097;27/08/2024;27/08/2024;2
AF097;08/10/2024;25/10/2024;257
AF099;19/02/2024;09/03/2024;1234567
AF099;10/03/2024;29/03/2024;1234567
AF099;30/03/2024;30/03/2024;6
AF099;31/03/2024;25/05/2024;1234567
AF099;26/05/2024;25/10/2024;1234567
AF099;26/10/2024;26/10/2024;6
AF100L;30/01/2024;31/03/2025;12
AF100L;01/02/2024;28/03/2025;45
AF101D;20/02/2024;20/02/2024;2
AF101D;21/02/2024;21/02/2024;3
AF101L;30/01/2024;31/03/2025;12345
AF101M;30/01/2024;28/03/2025;12345
AF103L;02/02/2024;28/03/2025;5
AF104L;02/02/2024;28/03/2025;5
AF105L;02/02/2024;28/03/2025;5
AF105L;30/01/2024;27/03/2025;1234
AF106L;30/01/2024;29/03/2025;1236
AF107L;01/02/2024;27/03/2025;4
AF108;31/01/2024;27/03/2024;3
AF108;03/02/2024;25/03/2024;16
AF108;30/03/2024;30/03/2024;6
AF108D;20/02/2024;20/02/2024;2
AF108L;02/02/2024;28/03/2025;5
AF108M;30/01/2024;29/02/2024;247
AF108M;05/03/2024;30/03/2025;247
AF110L;02/02/2024;28/03/2025;5
AF110L;30/01/2024;31/03/2025;1234
AF111;16/02/2024;20/02/2024;12567
AF111;21/02/2024;17/03/2024;37
AF111;22/02/2024;04/03/2024;12456
AF111;07/03/2024;12/03/2024;12456
AF111;15/03/2024;16/03/2024;56
AF111;18/03/2024;26/03/2024;123456
AF111;24/03/2024;24/03/2024;7
AF111;27/03/2024;27/03/2024;3
AF111;28/03/2024;29/03/2024;45
AF111;30/03/2024;30/03/2024;6
AF111;01/04/2024;02/04/2024;12
AF111;03/04/2024;03/04/2024;3
AF111;04/04/2024;09/04/2024;124567
AF111;11/04/2024;05/05/2024;1234567
AF111;10/04/2024;10/04/2024;3
AF111;06/05/2024;25/10/2024;1234567
AF111;26/10/2024;26/10/2024;6
AF111D;20/02/2024;20/02/2024;2
AF111D;21/02/2024;21/02/2024;3
AF111L;30/01/2024;27/03/2025;1234
AF111L;02/02/2024;28/03/2025;5
AF111M;30/01/2024;28/03/2025;12345
AF112L;30/01/2024;28/03/2025;12345
AF113D;22/02/2024;22/02/2024;4
AF113L;30/01/2024;27/03/2025;1234
AF113L;02/02/2024;28/03/2025;5
AF114D;20/02/2024;20/02/2024;2
AF114D;21/02/2024;21/02/2024;3
AF114D;22/02/2024;22/02/2024;4
AF114L;02/02/2024;28/03/2025;5
AF114L;30/01/2024;27/03/2025;1234
AF114M;30/01/2024;01/03/2024;12345
AF114M;05/03/2024;28/03/2025;12345
AF115;01/02/2024;21/03/2024;4
AF115;30/01/2024;26/03/2024;27
AF115;28/03/2024;28/03/2024;4
AF115;31/03/2024;31/03/2024;7
AF115L;30/01/2024;30/03/2025;12347
AF116;15/02/2024;03/03/2024;13457
AF116;06/03/2024;11/03/2024;13457
AF116;14/03/2024;29/03/2024;13457
AF116;20/02/2024;16/03/2024;26
AF116;19/03/2024;19/03/2024;2
AF116;23/03/2024;26/03/2024;26
AF116;31/03/2024;01/04/2024;17
AF116;02/04/2024;02/04/2024;2
AF116;03/04/2024;08/04/2024;134567
AF116;10/04/2024;05/05/2024;1234567
AF116;09/04/2024;09/04/2024;2
AF116;06/05/2024;26/10/2024;1234567
AF116L;30/01/2024;27/03/2025;1234
AF116L;02/02/2024;28/03/2025;5
AF119L;30/01/2024;31/03/2025;12345
AF120D;20/02/2024;20/02/2024;2
AF120D;21/02/2024;21/02/2024;3
AF120L;30/01/2024;28/03/2025;12345
AF120M;30/01/2024;29/02/2024;12347
AF120M;04/03/2024;30/03/2025;12347
AF121D;20/02/2024;20/02/2024;2
AF121D;21/02/2024;21/02/2024;3
AF121M;02/02/2024;28/03/2025;5
AF121M;30/01/2024;27/03/2025;1234
AF122D;21/02/2024;21/02/2024;3
AF122L;30/01/2024;31/03/2025;12345
AF123D;20/02/2024;20/02/2024;2
AF123D;21/02/2024;21/02/2024;3
AF123L;30/01/2024;31/03/2025;123
AF123L;02/02/2024;28/03/2025;5
AF124L;31/01/2024;31/03/2025;135
AF125L;30/01/2024;26/03/2025;123
AF125L;02/02/2024;28/03/2025;5
AF126D;20/02/2024;20/02/2024;2
AF126D;21/02/2024;21/02/2024;3
AF126L;01/02/2024;27/03/2025;4
AF127L;30/01/2024;28/03/2025;1234567
AF128L;30/01/2024;28/03/2025;12345
AF129L;30/01/2024;30/03/2025;123457
AF130L;02/02/2024;28/03/2025;5
AF130L;30/01/2024;27/03/2025;1234
AF131D;20/02/2024;20/02/2024;2
AF131D;21/02/2024;21/02/2024;3
AF131L;30/01/2024;28/03/2025;12345
AF132;02/02/2024;08/03/2024;57
AF132;30/01/2024;05/03/2024;2
AF132;10/03/2024;10/03/2024;7
AF132;12/03/2024;12/03/2024;2
AF132;19/03/2024;28/03/2024;246
AF132;15/03/2024;29/03/2024;57
AF132;30/03/2024;30/03/2024;6
AF132;31/03/2024;31/03/2024;7
AF132;01/04/2024;26/05/2024;1234567
AF132;28/05/2024;25/10/2024;1234567
AF132;27/05/2024;27/05/2024;1
AF132;26/10/2024;26/10/2024;6
AF132L;30/01/2024;28/03/2025;12345
AF134L;30/01/2024;31/03/2025;1234
AF134L;02/02/2024;28/03/2025;5
AF136;18/02/2024;22/02/2024;247
AF136;24/02/2024;25/02/2024;67
AF136;26/02/2024;29/02/2024;134
AF136;02/03/2024;03/03/2024;67
AF136;04/03/2024;09/03/2024;123456
AF136;10/03/2024;11/03/2024;17
AF136;13/03/2024;30/03/2024;1234567
AF136;31/03/2024;31/03/2024;7
AF136;01/04/2024;28/04/2024;124567
AF136;03/04/2024;24/04/2024;3
AF136;29/04/2024;05/05/2024;12567
AF136;01/05/2024;02/05/2024;34
AF136;06/05/2024;25/05/2024;1234567
AF136;26/05/2024;02/06/2024;1234567
AF136;03/06/2024;26/10/2024;1234567
AF136L;30/01/2024;31/03/2025;12356
AF136L;01/02/2024;27/03/2025;4
AF137;18/02/2024;22/02/2024;1247
AF137;24/02/2024;25/02/2024;67
AF137;26/02/2024;29/02/2024;134
AF137;02/03/2024;03/03/2024;67
AF137;04/03/2024;09/03/2024;123456
AF137;10/03/2024;11/03/2024;17
AF137;13/03/2024;29/03/2024;1234567
AF137;30/03/2024;30/03/2024;6
AF137;31/03/2024;31/03/2024;7
AF137;01/04/2024;28/04/2024;124567
AF137;03/04/2024;24/04/2024;3
AF137;29/04/2024;05/05/2024;12567
AF137;01/05/2024;02/05/2024;34
AF137;06/05/2024;25/05/2024;1234567
AF137;26/05/2024;02/06/2024;12567
AF137;29/05/2024;30/05/2024;34
AF137;03/06/2024;25/10/2024;1234567
AF137;26/10/2024;26/10/2024;6
AF137L;01/02/2024;27/03/2025;4
AF137L;30/01/2024;25/03/2025;2
AF137L;05/02/2024;31/03/2025;1
AF139L;30/01/2024;31/03/2025;1234
AF139L;02/02/2024;28/03/2025;5
AF140D;21/02/2024;21/02/2024;3
AF140L;30/01/2024;28/03/2025;12345
AF140M;31/01/2024;28/02/2024;37
AF140M;06/03/2024;30/03/2025;37
AF141D;20/02/2024;20/02/2024;2
AF141D;21/02/2024;21/02/2024;3
AF141M;30/01/2024;28/03/2025;12345
AF142L;30/01/2024;31/03/2025;12345
AF143D;20/02/2024;20/02/2024;2
AF144L;30/01/2024;31/03/2025;12345
AF145L;30/01/2024;31/03/2025;12345
AF146;30/01/2024;26/03/2024;2
AF146;02/02/2024;29/03/2024;5
AF146;04/02/2024;24/03/2024;7
AF146L;30/01/2024;31/03/2025;1234
AF146L;02/02/2024;28/03/2025;5
AF147;31/01/2024;30/03/2024;136
AF148;20/02/2024;20/02/2024;2
AF148;21/02/2024;21/02/2024;3
AF148;22/02/2024;22/02/2024;4
AF148;23/02/2024;24/02/2024;56
AF148;25/02/2024;25/02/2024;7
AF148;26/02/2024;26/02/2024;1
AF148;27/02/2024;01/03/2024;245
AF148;28/02/2024;28/02/2024;3
AF148;03/03/2024;03/03/2024;7
AF148;04/03/2024;04/03/2024;1
AF148;06/03/2024;07/03/2024;34
AF148;08/03/2024;08/03/2024;5
AF148;10/03/2024;10/03/2024;7
AF148;11/03/2024;11/03/2024;1
AF148;14/03/2024;17/03/2024;457
AF148;19/03/2024;19/03/2024;2
AF148;21/03/2024;21/03/2024;4
AF148;22/03/2024;22/03/2024;5
AF148;24/03/2024;28/03/2024;47
AF148;25/03/2024;25/03/2024;1
AF148;26/03/2024;26/03/2024;2
AF148;27/03/2024;27/03/2024;3
AF148;29/03/2024;29/03/2024;5
AF148L;30/01/2024;30/03/2025;12347
AF149;20/02/2024;20/02/2024;2
AF149;21/02/2024;21/02/2024;3
AF149;22/02/2024;22/02/2024;4
AF149;23/02/2024;23/02/2024;5
AF149;24/02/2024;24/02/2024;6
AF149;25/02/2024;25/02/2024;7
AF149;26/02/2024;26/02/2024;1
AF149;27/02/2024;27/02/2024;2
AF149;28/02/2024;28/02/2024;3
AF149;29/02/2024;01/03/2024;45
AF149;03/03/2024;03/03/2024;7
AF149;04/03/2024;08/03/2024;15
AF149;06/03/2024;07/03/2024;34
AF149;10/03/2024;10/03/2024;7
AF149;11/03/2024;11/03/2024;1
AF149;14/03/2024;15/03/2024;45
AF149;17/03/2024;17/03/2024;7
AF149;19/03/2024;19/03/2024;2
AF149;21/03/2024;21/03/2024;4
AF149;22/03/2024;22/03/2024;5
AF149;24/03/2024;24/03/2024;7
AF149;25/03/2024;25/03/2024;1
AF149;26/03/2024;26/03/2024;2
AF149;27/03/2024;29/03/2024;35
AF149;28/03/2024;28/03/2024;4
AF149;31/03/2024;31/03/2024;7
AF149;01/04/2024;25/10/2024;1234567
AF149;26/10/2024;26/10/2024;6
AF149L;30/01/2024;31/03/2025;12347
AF151D;20/02/2024;20/02/2024;2
AF151L;30/01/2024;27/03/2025;1234
AF151L;02/02/2024;28/03/2025;5
AF152;07/02/2024;30/03/2024;236
AF152;01/02/2024;28/03/2024;47
AF152;02/02/2024;08/03/2024;15
AF152D;21/02/2024;21/02/2024;3
AF152L;30/01/2024;28/03/2025;1234567
AF153;08/02/2024;28/03/2024;134
AF153;30/01/2024;09/03/2024;26
AF153;11/02/2024;29/03/2024;57
AF153L;30/01/2024;27/03/2025;1234
AF153M;14/02/2024;28/03/2025;12345
AF154L;30/01/2024;28/03/2025;1234567
AF155D;20/02/2024;20/02/2024;2
AF155D;21/02/2024;21/02/2024;3
AF155L;30/01/2024;30/03/2025;123457
AF156L;30/01/2024;28/03/2025;12345
AF157D;20/02/2024;20/02/2024;2
AF157D;21/02/2024;21/02/2024;3
AF158;31/03/2024;07/04/2024;2467
AF158;08/04/2024;24/05/2024;12457
AF158;26/05/2024;02/06/2024;123467
AF158;31/05/2024;31/05/2024;5
AF158;03/06/2024;26/10/2024;1234567
AF159;02/05/2024;02/05/2024;4
AF159;30/01/2024;05/03/2024;2
AF159;09/02/2024;08/03/2024;57
AF159;10/03/2024;10/03/2024;7
AF159;12/03/2024;12/03/2024;2
AF159;19/03/2024;28/03/2024;246
AF159;15/03/2024;24/03/2024;57
AF159;29/03/2024;29/03/2024;5
AF159;30/03/2024;30/03/2024;6
AF159;31/03/2024;07/04/2024;2467
AF159;08/04/2024;24/05/2024;12457
AF159;26/05/2024;02/06/2024;123467
AF159;31/05/2024;31/05/2024;5
AF159;03/06/2024;25/10/2024;1234567
AF159;26/10/2024;26/10/2024;6
AF159L;30/01/2024;27/03/2025;24
AF159L;05/02/2024;31/03/2025;1
AF161L;30/01/2024;31/03/2025;12345
AF162;31/03/2024;05/05/2024;2357
AF162;01/04/2024;01/04/2024;1
AF162;04/04/2024;04/04/2024;4
AF162;06/04/2024;04/05/2024;146
AF162;06/05/2024;08/08/2024;146
AF162;07/05/2024;25/10/2024;2357
AF162;12/08/2024;26/10/2024;146
AF162L;30/01/2024;31/03/2025;12345
AF163;31/03/2024;31/03/2024;7
AF163;01/04/2024;04/04/2024;1234
AF163;05/04/2024;05/04/2024;5
AF163;06/04/2024;05/05/2024;1234567
AF163;06/05/2024;10/08/2024;1234567
AF163;12/08/2024;26/10/2024;1234567
AF163D;21/02/2024;21/02/2024;3
AF165D;21/02/2024;21/02/2024;3
AF166L;30/01/2024;31/03/2025;1234567
AF167D;20/02/2024;20/02/2024;2
AF167D;21/02/2024;21/02/2024;3
AF167L;30/01/2024;30/03/2025;1234567
AF168;20/02/2024;23/02/2024;25
AF168;28/02/2024;03/03/2024;357
AF168L;30/01/2024;31/03/2025;1234567
AF169;21/02/2024;24/02/2024;36
AF169;29/02/2024;04/03/2024;146
AF169L;30/01/2024;31/03/2025;123457
AF170L;30/01/2024;31/03/2025;1234567
AF171D;20/02/2024;20/02/2024;2
AF171D;21/02/2024;21/02/2024;3
AF171M;30/01/2024;28/03/2025;12345
AF173;31/03/2024;25/05/2024;1234567
AF173;26/05/2024;01/06/2024;1234567
AF173;03/06/2024;29/06/2024;1234567
AF173;30/06/2024;28/07/2024;1234567
AF173;29/07/2024;25/10/2024;1234567
AF173;26/10/2024;26/10/2024;6
AF174;28/02/2024;30/03/2024;3567
AF174;22/02/2024;22/02/2024;4
AF174;23/02/2024;23/02/2024;5
AF174;24/02/2024;24/02/2024;6
AF174;25/02/2024;25/02/2024;7
AF174;26/02/2024;26/02/2024;1
AF174;04/03/2024;11/03/2024;1
AF174;18/03/2024;18/03/2024;1
AF174;25/03/2024;25/03/2024;1
AF174;31/03/2024;25/05/2024;1234567
AF174;26/05/2024;01/06/2024;1234567
AF174;03/06/2024;30/06/2024;1234567
AF174;01/07/2024;28/07/2024;1234567
AF174;29/07/2024;26/10/2024;1234567
AF174D;20/02/2024;20/02/2024;2
AF174D;21/02/2024;21/02/2024;3
AF174D;22/02/2024;22/02/2024;4
AF174L;03/02/2024;29/03/2025;6
AF174M;30/01/2024;01/03/2024;12345
AF174M;05/03/2024;28/03/2025;12345
AF175;28/02/2024;29/03/2024;3567
AF175;23/02/2024;23/02/2024;5
AF175;25/02/2024;25/02/2024;7
AF175;26/02/2024;26/02/2024;1
AF175;04/03/2024;11/03/2024;1
AF175;18/03/2024;18/03/2024;1
AF175;25/03/2024;25/03/2024;1
AF175;30/03/2024;30/03/2024;6
AF175A;23/02/2024;23/02/2024;5
AF175A;25/02/2024;25/02/2024;7
AF175D;21/02/2024;21/02/2024;3
AF178;15/02/2024;20/02/2024;124567
AF178;22/02/2024;15/03/2024;1234567
AF178;17/03/2024;18/03/2024;17
AF178;20/03/2024;30/03/2024;1234567
AF178;21/02/2024;21/02/2024;3
AF178;16/03/2024;16/03/2024;6
AF178;19/03/2024;19/03/2024;2
AF178;31/03/2024;25/05/2024;13567
AF178;26/05/2024;02/06/2024;13567
AF178;03/06/2024;05/06/2024;123
AF178;07/06/2024;26/10/2024;1234567
AF179;15/02/2024;20/02/2024;124567
AF179;22/02/2024;15/03/2024;1234567
AF179;17/03/2024;18/03/2024;17
AF179;20/03/2024;29/03/2024;1234567
AF179;21/02/2024;21/02/2024;3
AF179;16/03/2024;16/03/2024;6
AF179;19/03/2024;19/03/2024;2
AF179;30/03/2024;30/03/2024;6
AF179;31/03/2024;25/05/2024;13567
AF179;26/05/2024;01/06/2024;13567
AF179;02/06/2024;05/06/2024;1237
AF179;07/06/2024;25/10/2024;1234567
AF179;26/10/2024;26/10/2024;6
AF181;20/02/2024;03/03/2024;247
AF181;07/03/2024;17/03/2024;47
AF181;21/03/2024;28/03/2024;247
AF181;31/03/2024;31/03/2024;7
AF181;02/04/2024;07/04/2024;247
AF181;09/04/2024;14/04/2024;27
AF181;11/04/2024;11/04/2024;4
AF181;16/04/2024;24/10/2024;247
AF181D;21/02/2024;21/02/2024;3
AF181M;31/01/2024;26/03/2025;3
AF181M;02/02/2024;28/03/2025;15
AF182;19/02/2024;24/02/2024;16
AF182;28/02/2024;30/03/2024;36
AF182;21/02/2024;21/02/2024;3
AF182;26/02/2024;26/02/2024;1
AF182;25/03/2024;25/03/2024;1
AF182;01/04/2024;06/04/2024;136
AF182;08/04/2024;13/04/2024;16
AF182;10/04/2024;10/04/2024;3
AF182;15/04/2024;27/04/2024;136
AF182;29/04/2024;29/04/2024;1
AF182;01/05/2024;26/10/2024;136
AF185;30/01/2024;23/03/2024;1234567
AF185;24/03/2024;29/03/2024;123457
AF185;30/03/2024;30/03/2024;6
AF185;31/03/2024;05/05/2024;1234567
AF185;06/05/2024;06/05/2024;1
AF185;07/05/2024;25/10/2024;1234567
AF185;26/10/2024;26/10/2024;6
AF187D;21/02/2024;21/02/2024;3
AF187M;30/01/2024;28/03/2025;12345
AF188;09/02/2024;23/03/2024;1234567
AF188;24/03/2024;30/03/2024;1234567
AF188;31/03/2024;05/05/2024;1234567
AF188;06/05/2024;26/10/2024;1234567
AF188D;21/02/2024;21/02/2024;3
AF188L;30/01/2024;27/03/2025;234
AF188M;31/01/2024;29/02/2024;1347
AF188M;04/03/2024;30/03/2025;1347
AF189D;20/02/2024;20/02/2024;2
AF189D;21/02/2024;21/02/2024;3
AF191;20/02/2024;20/02/2024;2
AF191;21/02/2024;21/02/2024;3
AF191;22/02/2024;22/02/2024;4
AF191;23/02/2024;23/02/2024;5
AF191;24/02/2024;24/02/2024;6
AF191;25/02/2024;25/02/2024;7
AF191;26/02/2024;26/02/2024;1
AF191;27/02/2024;27/02/2024;2
AF191;28/02/2024;28/02/2024;3
AF191;29/02/2024;29/02/2024;4
AF191;01/03/2024;01/03/2024;5
AF191;02/03/2024;02/03/2024;6
AF191;03/03/2024;03/03/2024;7
AF191;04/03/2024;04/03/2024;1
AF191;05/03/2024;05/03/2024;2
AF191;06/03/2024;06/03/2024;3
AF191;07/03/2024;07/03/2024;4
AF191;08/03/2024;08/03/2024;5
AF191;09/03/2024;09/03/2024;6
AF191;10/03/2024;10/03/2024;7
AF191;11/03/2024;11/03/2024;1
AF191;12/03/2024;12/03/2024;2
AF191;14/03/2024;14/03/2024;4
AF191;15/03/2024;15/03/2024;5
AF191;16/03/2024;16/03/2024;6
AF191;17/03/2024;17/03/2024;7
AF191;18/03/2024;18/03/2024;1
AF191;19/03/2024;19/03/2024;2
AF191;21/03/2024;21/03/2024;4
AF191;22/03/2024;22/03/2024;5
AF191;23/03/2024;23/03/2024;6
AF191;24/03/2024;24/03/2024;7
AF191;25/03/2024;25/03/2024;1
AF191;26/03/2024;26/03/2024;2
AF191;28/03/2024;28/03/2024;4
AF191;29/03/2024;29/03/2024;5
AF191;30/03/2024;30/03/2024;6
AF191;31/03/2024;31/03/2024;7
AF191;01/04/2024;01/04/2024;1
AF191;02/04/2024;20/04/2024;1234567
AF191;22/04/2024;06/05/2024;1234567
AF191;07/05/2024;03/06/2024;1234567
AF191;04/06/2024;01/07/2024;124567
AF191;05/06/2024;26/06/2024;3
AF191;02/07/2024;26/10/2024;1234567
AF191D;20/02/2024;20/02/2024;2
AF191D;21/02/2024;21/02/2024;3
AF191M;02/02/2024;28/03/2025;5
AF191M;30/01/2024;27/03/2025;1234
AF193D;21/02/2024;21/02/2024;3
AF194;20/02/2024;20/02/2024;2
AF194;21/02/2024;21/02/2024;3
AF194;22/02/2024;22/02/2024;4
AF194;23/02/2024;23/02/2024;5
AF194;24/02/2024;24/02/2024;6
AF194;25/02/2024;25/02/2024;7
AF194;26/02/2024;26/02/2024;1
AF194;27/02/2024;27/02/2024;2
AF194;28/02/2024;28/02/2024;3
AF194;29/02/2024;29/02/2024;4
AF194;01/03/2024;01/03/2024;5
AF194;02/03/2024;02/03/2024;6
AF194;03/03/2024;03/03/2024;7
AF194;04/03/2024;04/03/2024;1
AF194;05/03/2024;05/03/2024;2
AF194;06/03/2024;06/03/2024;3
AF194;07/03/2024;07/03/2024;4
AF194;08/03/2024;08/03/2024;5
AF194;09/03/2024;09/03/2024;6
AF194;10/03/2024;10/03/2024;7
AF194;11/03/2024;11/03/2024;1
AF194;13/03/2024;13/03/2024;3
AF194;14/03/2024;14/03/2024;4
AF194;15/03/2024;15/03/2024;5
AF194;16/03/2024;16/03/2024;6
AF194;17/03/2024;17/03/2024;7
AF194;18/03/2024;18/03/2024;1
AF194;20/03/2024;20/03/2024;3
AF194;21/03/2024;21/03/2024;4
AF194;22/03/2024;22/03/2024;5
AF194;23/03/2024;23/03/2024;6
AF194;24/03/2024;24/03/2024;7
AF194;25/03/2024;25/03/2024;1
AF194;27/03/2024;27/03/2024;3
AF194;28/03/2024;28/03/2024;4
AF194;29/03/2024;29/03/2024;5
AF194;30/03/2024;30/03/2024;6
AF194;31/03/2024;31/03/2024;7
AF194;01/04/2024;19/04/2024;1234567
AF194;21/04/2024;05/05/2024;1234567
AF194;06/05/2024;02/06/2024;1234567
AF194;03/06/2024;30/06/2024;134567
AF194;04/06/2024;25/06/2024;2
AF194;01/07/2024;26/10/2024;1234567
AF198;01/04/2024;11/04/2024;14
AF198;06/04/2024;06/04/2024;6
AF198;13/04/2024;13/04/2024;6
AF198;15/04/2024;15/04/2024;1
AF198;18/04/2024;18/04/2024;4
AF198;20/04/2024;27/04/2024;6
AF198;22/04/2024;22/04/2024;1
AF198;25/04/2024;25/04/2024;4
AF198;29/04/2024;24/10/2024;14
AF198;04/05/2024;26/10/2024;6
AF199;31/03/2024;12/04/2024;257
AF199;14/04/2024;16/04/2024;27
AF199;19/04/2024;19/04/2024;5
AF199;21/04/2024;28/04/2024;7
AF199;23/04/2024;23/04/2024;2
AF199;26/04/2024;26/04/2024;5
AF199;30/04/2024;25/10/2024;257
AF199D;21/02/2024;21/02/2024;3
AF200D;20/02/2024;20/02/2024;2
AF200D;21/02/2024;21/02/2024;3
AF200M;04/02/2024;25/02/2024;7
AF200M;10/03/2024;30/03/2025;7
AF200M;30/01/2024;27/03/2025;1234
AF201;02/04/2024;09/04/2024;123467
AF201;10/04/2024;05/05/2024;357
AF201;11/04/2024;20/04/2024;146
AF201;16/04/2024;16/04/2024;2
AF201;22/04/2024;22/04/2024;1
AF201;23/04/2024;04/05/2024;1246
AF201;06/05/2024;06/05/2024;1
AF201;07/05/2024;07/05/2024;2
AF201;08/05/2024;26/10/2024;1234567
AF201D;20/02/2024;20/02/2024;2
AF201D;21/02/2024;21/02/2024;3
AF201M;30/01/2024;28/03/2025;12345
AF202;31/03/2024;07/04/2024;124567
AF202;08/04/2024;03/05/2024;135
AF202;09/04/2024;18/04/2024;246
AF202;14/04/2024;14/04/2024;7
AF202;20/04/2024;21/04/2024;67
AF202;23/04/2024;05/05/2024;2467
AF202;06/05/2024;26/10/2024;1234567
AF206;30/01/2024;22/02/2024;24
AF206;10/02/2024;24/02/2024;6
AF206D;21/02/2024;21/02/2024;3
AF207;31/01/2024;23/02/2024;35
AF207;11/02/2024;25/02/2024;7
AF208N;20/02/2024;20/02/2024;2
AF208N;21/02/2024;21/02/2024;3
AF214;30/01/2024;25/02/2024;257
AF215;17/02/2024;26/02/2024;136
AF217;30/01/2024;14/03/2024;1234567
AF217;16/03/2024;18/03/2024;167
AF217;22/03/2024;30/03/2024;1234567
AF217;15/03/2024;21/03/2024;2345
AF217;01/04/2024;02/04/2024;12
AF217;03/04/2024;06/04/2024;356
AF217;04/04/2024;04/04/2024;4
AF217;07/04/2024;07/04/2024;7
AF217;08/04/2024;08/04/2024;1
AF217;09/04/2024;15/04/2024;1256
AF217;10/04/2024;05/05/2024;37
AF217;11/04/2024;11/04/2024;4
AF217;16/04/2024;29/04/2024;12456
AF217;30/04/2024;06/05/2024;1256
AF217;02/05/2024;02/05/2024;4
AF217;07/05/2024;21/05/2024;123567
AF217;09/05/2024;30/05/2024;4
AF217;22/05/2024;26/05/2024;37
AF217;24/05/2024;25/05/2024;56
AF217;27/05/2024;27/05/2024;1
AF217;28/05/2024;29/05/2024;23
AF217;31/05/2024;03/06/2024;1567
AF217;04/06/2024;12/06/2024;12356
AF217;06/06/2024;27/06/2024;4
AF217;09/06/2024;09/06/2024;7
AF217;14/06/2024;19/06/2024;123567
AF217;21/06/2024;26/06/2024;3567
AF217;24/06/2024;25/06/2024;12
AF217;28/06/2024;01/07/2024;15
AF217;29/06/2024;29/06/2024;6
AF217;30/06/2024;30/06/2024;7
AF217;02/07/2024;28/08/2024;12367
AF217;31/08/2024;26/10/2024;123567
AF217;04/07/2024;24/10/2024;4
AF218;30/01/2024;13/03/2024;1234567
AF218;15/03/2024;17/03/2024;567
AF218;21/03/2024;29/03/2024;1234567
AF218;14/03/2024;20/03/2024;1234
AF218;31/03/2024;01/04/2024;17
AF218;02/04/2024;05/04/2024;245
AF218;03/04/2024;03/04/2024;3
AF218;06/04/2024;06/04/2024;6
AF218;07/04/2024;07/04/2024;7
AF218;08/04/2024;14/04/2024;1457
AF218;09/04/2024;04/05/2024;26
AF218;10/04/2024;10/04/2024;3
AF218;15/04/2024;28/04/2024;13457
AF218;29/04/2024;05/05/2024;1457
AF218;01/05/2024;01/05/2024;3
AF218;06/05/2024;19/05/2024;124567
AF218;08/05/2024;29/05/2024;3
AF218;20/05/2024;20/05/2024;1
AF218;21/05/2024;25/05/2024;26
AF218;23/05/2024;24/05/2024;45
AF218;26/05/2024;26/05/2024;7
AF218;27/05/2024;28/05/2024;12
AF218;30/05/2024;02/06/2024;4567
AF218;03/06/2024;07/06/2024;1245
AF218;09/06/2024;22/06/2024;124567
AF218;25/06/2024;02/07/2024;1256
AF218;05/07/2024;27/08/2024;12567
AF218;30/08/2024;26/10/2024;124567
AF218;05/06/2024;26/06/2024;3
AF218;08/06/2024;08/06/2024;6
AF218;23/06/2024;30/06/2024;147
AF218;03/07/2024;23/10/2024;3
AF220D;20/02/2024;20/02/2024;2
AF220M;04/02/2024;25/02/2024;7
AF220M;10/03/2024;30/03/2025;7
AF220M;30/01/2024;27/03/2025;24
AF221D;20/02/2024;20/02/2024;2
AF221D;21/02/2024;21/02/2024;3
AF221L;30/01/2024;27/03/2025;124
AF221M;02/02/2024;28/03/2025;5
AF221M;30/01/2024;27/03/2025;1234
AF222D;20/02/2024;20/02/2024;2
AF223D;20/02/2024;20/02/2024;2
AF223D;21/02/2024;21/02/2024;3
AF223L;01/02/2024;31/03/2025;14
AF224L;01/02/2024;31/03/2025;14
AF225;15/02/2024;30/03/2024;1234567
AF225;31/03/2024;31/03/2024;7
AF225;01/04/2024;08/04/2024;12456
AF225;03/04/2024;03/04/2024;3
