vol;début;fin;frequence
AF 1582 ;11/06/2024;02/07/2024;2
AF 1582 ;12/06/2024;16/06/2024;347
AF 1582 ;15/06/2024;29/06/2024;6
AF 1582 ;17/06/2024;04/07/2024;1347
AF 1582 ;05/07/2024;05/07/2024;5
AF 1582 ;06/07/2024;31/08/2024;6
AF 1582 ;07/07/2024;01/09/2024;123457
AF 1582 ;02/09/2024;24/10/2024;12347
AF 1582 ;06/09/2024;25/10/2024;5
AF 1582 ;07/09/2024;26/10/2024;6
AF 600  ;15/01/2024;28/03/2024;1234
AF 600  ;02/02/2024;02/02/2024;5
AF 600  ;09/02/2024;29/03/2024;5
AF 600  ;01/04/2024;25/04/2024;1234
AF 600  ;05/04/2024;26/04/2024;5
AF 600  ;29/04/2024;02/05/2024;1234
AF 600  ;03/05/2024;25/10/2024;5
AF 600  ;06/05/2024;10/09/2024;1234
AF 600  ;16/06/2024;16/06/2024;7
AF 600  ;11/09/2024;11/09/2024;3
AF 600  ;12/09/2024;24/10/2024;1234
AF 207  ;28/01/2024;04/02/2024;7
AF 207  ;31/01/2024;23/02/2024;35
AF 207  ;11/02/2024;25/02/2024;7
AF 616  ;20/01/2024;09/03/2024;6
AF 616  ;12/02/2024;19/02/2024;1
AF 616  ;15/02/2024;07/03/2024;4
AF 616  ;14/03/2024;28/03/2024;4
AF 616  ;16/03/2024;30/03/2024;6
AF 616  ;01/04/2024;08/04/2024;1
AF 616  ;04/04/2024;26/10/2024;46
AF 616  ;08/07/2024;08/07/2024;1
AF 616  ;15/07/2024;26/08/2024;1
AF 363M ;13/09/2010;21/09/2691;123456
AF 363M ;08/10/2012;21/09/2691;123456
AF 363M ;14/10/2023;29/03/2025;6
CA 4533 ;13/11/2023;30/03/2024;1234567
DL 741B ;14/01/2024;08/03/2024;123457
DL 741B ;10/03/2024;29/03/2024;123457
DL 741B ;31/03/2024;08/04/2024;123457
DL 741B ;09/04/2024;18/04/2024;123457
DL 741B ;19/04/2024;26/04/2024;123457
DL 741B ;28/04/2024;06/05/2024;123457
DL 741B ;07/05/2024;06/06/2024;123457
DL 741B ;11/05/2024;01/06/2024;6
DL 741B ;07/06/2024;08/09/2024;1234567
DL 741B ;09/09/2024;26/10/2024;1234567
AI 850  ;04/11/2023;30/03/2024;6
AI 850  ;24/11/2023;29/03/2024;123457
KL 1604 ;22/01/2024;16/02/2024;123456
KL 1604 ;17/02/2024;17/02/2024;6
KL 1604 ;18/02/2024;18/02/2024;7
KL 1604 ;19/02/2024;23/02/2024;12345
KL 1604 ;24/02/2024;30/03/2024;123456
KL 1604 ;25/02/2024;25/02/2024;7
KL 1604 ;03/03/2024;03/03/2024;7
KL 1604 ;10/03/2024;24/03/2024;7
AF 1462 ;08/02/2024;13/02/2024;24
AF 1462 ;10/02/2024;10/02/2024;6
AF 1462 ;12/02/2024;12/02/2024;1
AF 1462 ;14/02/2024;14/02/2024;3
AF 1462 ;15/02/2024;15/02/2024;4
AF 1462 ;17/02/2024;17/02/2024;6
AF 1462 ;18/02/2024;18/02/2024;7
AF 1462 ;19/02/2024;19/02/2024;1
AF 1462 ;20/02/2024;20/02/2024;2
AF 1462 ;21/02/2024;21/02/2024;3
AF 1462 ;22/02/2024;22/02/2024;4
AF 1462 ;23/02/2024;01/03/2024;5
AF 1462 ;24/02/2024;24/02/2024;6
AF 1462 ;25/02/2024;25/02/2024;7
AF 1462 ;26/02/2024;26/02/2024;1
AF 1462 ;27/02/2024;03/03/2024;27
AF 1462 ;28/02/2024;28/02/2024;3
AF 1462 ;29/02/2024;02/03/2024;46
AF 1462 ;04/03/2024;04/03/2024;1
AF 1462 ;05/03/2024;05/03/2024;2
AF 1462 ;06/03/2024;06/03/2024;3
AF 1462 ;07/03/2024;07/03/2024;4
AF 1462 ;08/03/2024;08/03/2024;5
AF 1462 ;09/03/2024;09/03/2024;6
AF 1462 ;10/03/2024;10/03/2024;7
AF 1462 ;11/03/2024;11/03/2024;1
AF 1462 ;12/03/2024;12/03/2024;2
AF 1462 ;13/03/2024;13/03/2024;3
AF 1462 ;14/03/2024;14/03/2024;4
AF 1462 ;15/03/2024;15/03/2024;5
AF 1462 ;16/03/2024;16/03/2024;6
AF 1462 ;17/03/2024;17/03/2024;7
AF 1462 ;17/03/2024;17/03/2024;7
AF 1462 ;18/03/2024;18/03/2024;1
AF 1462 ;19/03/2024;19/03/2024;2
AF 1462 ;20/03/2024;20/03/2024;3
AF 1462 ;21/03/2024;21/03/2024;4
AF 1462 ;22/03/2024;22/03/2024;5
AF 1462 ;23/03/2024;23/03/2024;6
AF 1462 ;24/03/2024;24/03/2024;7
AF 1462 ;25/03/2024;25/03/2024;1
AF 1462 ;26/03/2024;26/03/2024;2
AF 1462 ;27/03/2024;27/03/2024;3
AF 1462 ;28/03/2024;28/03/2024;4
AF 1462 ;29/03/2024;29/03/2024;5
AF 1462 ;30/03/2024;30/03/2024;6
AF 1462 ;31/03/2024;31/03/2024;7
AF 1462 ;01/04/2024;01/04/2024;1
AF 1462 ;02/04/2024;02/04/2024;2
AF 1462 ;03/04/2024;03/04/2024;3
AF 1462 ;04/04/2024;04/04/2024;4
AF 1462 ;05/04/2024;05/04/2024;5
AF 1462 ;06/04/2024;06/04/2024;6
AF 1462 ;07/04/2024;07/04/2024;7
AF 1462 ;08/04/2024;08/04/2024;1
AF 1462 ;09/04/2024;09/04/2024;2
AF 1462 ;10/04/2024;10/04/2024;3
AF 1462 ;11/04/2024;22/04/2024;14
AF 1462 ;12/04/2024;12/04/2024;5
AF 1462 ;13/04/2024;13/04/2024;6
AF 1462 ;14/04/2024;14/04/2024;7
AF 1462 ;16/04/2024;23/04/2024;2
AF 1462 ;17/04/2024;17/04/2024;3
AF 1462 ;19/04/2024;26/04/2024;5
AF 1462 ;20/04/2024;20/04/2024;6
AF 1462 ;21/04/2024;21/04/2024;7
AF 1462 ;24/04/2024;24/04/2024;3
AF 1462 ;25/04/2024;25/04/2024;4
AF 1462 ;27/04/2024;27/04/2024;6
AF 1462 ;28/04/2024;28/04/2024;7
AF 1462 ;29/04/2024;04/05/2024;16
AF 1462 ;30/04/2024;30/04/2024;2
AF 1462 ;01/05/2024;08/05/2024;3
AF 1462 ;02/05/2024;02/05/2024;4
AF 1462 ;03/05/2024;03/05/2024;5
AF 1462 ;05/05/2024;05/05/2024;7
AF 1462 ;06/05/2024;06/05/2024;1
AF 1462 ;07/05/2024;04/06/2024;2
AF 1462 ;09/05/2024;09/05/2024;4
AF 1462 ;10/05/2024;10/05/2024;5
AF 1462 ;11/05/2024;29/05/2024;36
AF 1462 ;12/05/2024;12/05/2024;7
AF 1462 ;13/05/2024;20/05/2024;1
AF 1462 ;16/05/2024;30/05/2024;4
AF 1462 ;17/05/2024;24/05/2024;5
AF 1462 ;19/05/2024;19/05/2024;7
AF 1462 ;26/05/2024;30/06/2024;7
AF 1462 ;27/05/2024;27/05/2024;1
AF 1462 ;31/05/2024;31/05/2024;5
AF 1462 ;01/06/2024;06/06/2024;346
AF 1462 ;03/06/2024;03/06/2024;1
AF 1462 ;07/06/2024;07/06/2024;5
AF 1462 ;08/06/2024;01/07/2024;16
AF 1462 ;11/06/2024;18/06/2024;2
AF 1462 ;12/06/2024;04/07/2024;34
AF 1462 ;14/06/2024;28/06/2024;5
AF 1462 ;25/06/2024;02/07/2024;2
AF 1462 ;05/07/2024;05/07/2024;5
AF 1462 ;06/07/2024;01/09/2024;1234567
AF 1462 ;02/09/2024;05/10/2024;1346
AF 1462 ;03/09/2024;22/10/2024;2
AF 1462 ;06/09/2024;06/10/2024;57
AF 1462 ;07/10/2024;26/10/2024;146
AF 1462 ;09/10/2024;23/10/2024;3
AF 1462 ;11/10/2024;18/10/2024;5
AF 1462 ;13/10/2024;20/10/2024;7
AF 1462 ;25/10/2024;25/10/2024;5
AF 1069 ;31/03/2024;22/05/2024;1357
AF 1069 ;02/04/2024;20/04/2024;246
AF 1069 ;27/04/2024;27/04/2024;6
AF 1069 ;02/05/2024;25/05/2024;246
AF 1069 ;24/05/2024;24/05/2024;5
AF 1069 ;26/05/2024;05/07/2024;1357
AF 1069 ;28/05/2024;04/07/2024;246
AF 1069 ;06/07/2024;31/08/2024;26
AF 1069 ;07/07/2024;01/09/2024;7
AF 1069 ;08/07/2024;26/08/2024;1
AF 1069 ;10/07/2024;30/08/2024;35
AF 1069 ;11/07/2024;29/08/2024;4
AF 1069 ;02/09/2024;25/10/2024;1357
AF 1069 ;03/09/2024;26/10/2024;246
KL 1764 ;29/01/2024;16/02/2024;12345
KL 1764 ;17/02/2024;17/02/2024;6
KL 1764 ;18/02/2024;24/03/2024;7
KL 1764 ;19/02/2024;29/03/2024;12345
KL 1764 ;24/02/2024;30/03/2024;6
DL 1697 ;11/05/2024;18/05/2024;6
DL 1697 ;25/05/2024;25/05/2024;6
DL 1697 ;26/05/2024;26/05/2024;7
DL 1697 ;01/06/2024;01/06/2024;6
AF 604  ;19/01/2024;02/02/2024;145
AF 604  ;21/01/2024;24/03/2024;7
AF 604  ;08/02/2024;16/02/2024;145
AF 604  ;13/02/2024;27/02/2024;2
AF 604  ;22/02/2024;22/03/2024;145
AF 604  ;26/03/2024;26/03/2024;2
AF 604  ;28/03/2024;29/03/2024;45
AF 604  ;31/03/2024;25/10/2024;457
AF 604  ;02/04/2024;09/04/2024;2
AF 604  ;15/04/2024;10/06/2024;1
AF 604  ;24/06/2024;21/10/2024;1
AF 604  ;09/07/2024;27/08/2024;2
AF 604  ;10/07/2024;10/07/2024;3
AF 604  ;31/08/2024;31/08/2024;6
CA 4413 ;31/10/2023;30/03/2024;1234567
KL 1033 ;04/02/2024;30/03/2024;1234567
AF 351M ;15/12/2023;28/03/2025;5
AF 351M ;27/12/2023;27/03/2025;234
AF 351M ;08/01/2024;24/03/2025;1
DL 336B ;17/02/2024;17/02/2024;6
DL 336B ;24/02/2024;24/02/2024;6
DL 336B ;02/03/2024;09/03/2024;6
AF 7626 ;07/07/2024;01/09/2024;7
AF 7626 ;08/07/2024;26/08/2024;1
AF 7626 ;10/07/2024;24/07/2024;3
AF 7626 ;31/07/2024;28/08/2024;3
AH 1507 ;01/11/2023;27/03/2024;3
AH 1507 ;18/12/2023;25/03/2024;1
AH 1507 ;19/12/2023;26/03/2024;2
DL 092I ;03/06/2004;21/09/2691;1234567
AI 854  ;31/10/2023;26/03/2024;2
AI 854  ;30/11/2023;28/03/2024;4
AF 1342 ;15/02/2024;17/02/2024;456
AF 1342 ;18/02/2024;18/02/2024;7
AF 1342 ;19/02/2024;19/02/2024;1
AF 1342 ;20/02/2024;20/02/2024;2
AF 1342 ;21/02/2024;28/02/2024;3
AF 1342 ;22/02/2024;22/02/2024;4
AF 1342 ;23/02/2024;23/02/2024;5
AF 1342 ;24/02/2024;24/02/2024;6
AF 1342 ;25/02/2024;25/02/2024;7
AF 1342 ;26/02/2024;26/02/2024;1
AF 1342 ;27/02/2024;27/02/2024;2
AF 1342 ;29/02/2024;29/02/2024;4
AF 1342 ;01/03/2024;01/03/2024;5
AF 1342 ;02/03/2024;02/03/2024;6
AF 1342 ;03/03/2024;03/03/2024;7
AF 1342 ;04/03/2024;06/03/2024;13
AF 1342 ;05/03/2024;12/03/2024;256
AF 1342 ;07/03/2024;07/03/2024;4
AF 1342 ;10/03/2024;10/03/2024;7
AF 1342 ;11/03/2024;11/03/2024;1
AF 1342 ;13/03/2024;13/03/2024;3
AF 1342 ;14/03/2024;30/03/2024;2456
AF 1342 ;17/03/2024;17/03/2024;7
AF 1342 ;18/03/2024;27/03/2024;13
AF 1342 ;24/03/2024;24/03/2024;7
AF 1342 ;31/03/2024;31/03/2024;7
AF 1342 ;01/04/2024;25/04/2024;14
AF 1342 ;02/04/2024;02/04/2024;2
AF 1342 ;03/04/2024;03/04/2024;3
AF 1342 ;05/04/2024;05/04/2024;5
AF 1342 ;07/04/2024;07/04/2024;7
AF 1342 ;09/04/2024;16/04/2024;2
AF 1342 ;10/04/2024;10/04/2024;3
AF 1342 ;12/04/2024;12/04/2024;5
AF 1342 ;14/04/2024;14/04/2024;7
AF 1342 ;17/04/2024;19/04/2024;35
AF 1342 ;21/04/2024;21/04/2024;7
AF 1342 ;23/04/2024;23/04/2024;2
AF 1342 ;24/04/2024;24/04/2024;3
AF 1342 ;26/04/2024;26/04/2024;5
AF 1342 ;28/04/2024;28/04/2024;7
AF 1342 ;29/04/2024;29/04/2024;1
AF 1342 ;30/04/2024;30/04/2024;2
AF 1342 ;01/05/2024;01/05/2024;3
AF 1342 ;02/05/2024;02/05/2024;4
AF 1342 ;03/05/2024;03/05/2024;5
AF 1342 ;05/05/2024;12/05/2024;7
AF 1342 ;06/05/2024;07/05/2024;12
AF 1342 ;08/05/2024;08/05/2024;3
AF 1342 ;09/05/2024;09/05/2024;4
AF 1342 ;10/05/2024;10/05/2024;5
AF 1342 ;13/05/2024;13/05/2024;1
AF 1342 ;03/06/2024;04/06/2024;12
AF 1342 ;05/06/2024;05/07/2024;35
AF 1342 ;06/06/2024;20/06/2024;124
AF 1342 ;09/06/2024;30/06/2024;7
AF 1342 ;24/06/2024;25/06/2024;12
AF 1342 ;27/06/2024;27/06/2024;4
AF 1342 ;01/07/2024;04/07/2024;124
AF 1342 ;06/07/2024;20/07/2024;6
AF 1342 ;07/07/2024;01/09/2024;123457
AF 1342 ;27/07/2024;27/07/2024;6
AF 1342 ;03/08/2024;31/08/2024;6
AF 1342 ;02/09/2024;24/10/2024;1247
AF 1342 ;04/09/2024;04/10/2024;35
AF 1342 ;09/10/2024;23/10/2024;3
AF 1342 ;11/10/2024;18/10/2024;5
AF 1342 ;25/10/2024;25/10/2024;5
DL 1417 ;17/02/2024;02/03/2024;6
DL 1417 ;09/03/2024;09/03/2024;6
DL 1417 ;07/06/2024;08/09/2024;1234567
DL 1417 ;09/09/2024;25/10/2024;123456
DL 1417 ;15/09/2024;06/10/2024;7
DL 1417 ;13/10/2024;20/10/2024;7
DL 1417 ;26/10/2024;02/11/2024;6
DL 552  ;15/02/2024;29/02/2024;14
DL 552  ;16/02/2024;23/02/2024;5
DL 552  ;17/02/2024;17/02/2024;6
DL 552  ;24/02/2024;24/02/2024;6
DL 552  ;25/02/2024;25/02/2024;7
DL 552  ;01/03/2024;01/03/2024;5
DL 552  ;02/03/2024;02/03/2024;6
DL 552  ;03/03/2024;08/03/2024;57
DL 552  ;04/03/2024;07/03/2024;14
DL 552  ;09/03/2024;09/03/2024;6
DL 552  ;16/03/2024;02/11/2024;6
KL 8956 ;17/01/2024;26/03/2024;1234567
DL 2114B;09/04/2024;09/04/2024;2
DL 2114B;10/04/2024;24/04/2024;3
DL 2114B;11/04/2024;11/04/2024;4
DL 2114B;12/04/2024;12/04/2024;5
DL 2114B;13/04/2024;20/04/2024;456
DL 2114B;14/04/2024;14/04/2024;7
DL 2114B;15/04/2024;15/04/2024;1
DL 2114B;16/04/2024;16/04/2024;2
DL 2114B;21/04/2024;21/04/2024;7
DL 2114B;22/04/2024;27/04/2024;1456
DL 2114B;23/04/2024;23/04/2024;2
DL 2114B;28/04/2024;29/04/2024;17
DL 2114B;30/04/2024;30/04/2024;2
DL 2114B;01/05/2024;01/05/2024;3
DL 2114B;02/05/2024;02/05/2024;4
DL 2114B;03/05/2024;06/05/2024;1567
AF 7506 ;31/01/2024;14/02/2024;3
AF 7506 ;12/02/2024;12/02/2024;1
AF 7506 ;13/02/2024;13/02/2024;2
AF 7506 ;15/02/2024;15/02/2024;4
AF 7506 ;16/02/2024;16/02/2024;5
AF 7506 ;17/02/2024;17/02/2024;6
AF 7506 ;18/02/2024;18/02/2024;7
AF 7506 ;19/02/2024;19/02/2024;1
AF 7506 ;20/02/2024;20/02/2024;2
AF 7506 ;21/02/2024;21/02/2024;3
AF 7506 ;22/02/2024;28/03/2024;4
AF 7506 ;23/02/2024;23/02/2024;5
AF 7506 ;24/02/2024;24/02/2024;6
AF 7506 ;25/02/2024;25/02/2024;7
AF 7506 ;26/02/2024;26/02/2024;1
AF 7506 ;27/02/2024;27/02/2024;2
AF 7506 ;28/02/2024;28/02/2024;3
AF 7506 ;01/03/2024;01/03/2024;5
AF 7506 ;02/03/2024;02/03/2024;6
AF 7506 ;03/03/2024;03/03/2024;7
AF 7506 ;04/03/2024;04/03/2024;1
AF 7506 ;05/03/2024;05/03/2024;2
AF 7506 ;06/03/2024;06/03/2024;3
AF 7506 ;08/03/2024;08/03/2024;5
AF 7506 ;09/03/2024;09/03/2024;6
AF 7506 ;10/03/2024;10/03/2024;7
AF 7506 ;11/03/2024;18/03/2024;1
AF 7506 ;12/03/2024;12/03/2024;2
AF 7506 ;13/03/2024;13/03/2024;3
AF 7506 ;15/03/2024;15/03/2024;5
AF 7506 ;16/03/2024;16/03/2024;6
AF 7506 ;17/03/2024;24/03/2024;7
AF 7506 ;19/03/2024;19/03/2024;2
AF 7506 ;20/03/2024;20/03/2024;3
AF 7506 ;22/03/2024;22/03/2024;5
AF 7506 ;23/03/2024;23/03/2024;6
AF 7506 ;25/03/2024;25/03/2024;1
AF 7506 ;26/03/2024;26/03/2024;2
AF 7506 ;27/03/2024;27/03/2024;3
AF 7506 ;29/03/2024;29/03/2024;5
AF 7506 ;30/03/2024;30/03/2024;6
AF 7506 ;31/03/2024;02/04/2024;27
AF 7506 ;04/04/2024;26/04/2024;1345
AF 7506 ;07/04/2024;07/04/2024;7
AF 7506 ;09/04/2024;14/04/2024;27
AF 7506 ;21/04/2024;23/04/2024;27
AF 7506 ;28/04/2024;25/07/2024;123457
AF 7506 ;06/07/2024;31/08/2024;6
AF 7506 ;26/07/2024;26/07/2024;5
AF 7506 ;28/07/2024;06/10/2024;123457
AF 7506 ;07/10/2024;17/10/2024;1247
AF 7506 ;09/10/2024;23/10/2024;35
AF 7506 ;20/10/2024;25/10/2024;12457
DL 324B ;07/06/2024;07/06/2024;5
DL 324B ;09/06/2024;16/06/2024;457
DL 324B ;10/06/2024;12/06/2024;123
DL 324B ;17/06/2024;01/07/2024;1457
DL 324B ;18/06/2024;24/07/2024;23
DL 324B ;04/07/2024;25/07/2024;4
DL 324B ;05/07/2024;26/07/2024;157
DL 324B ;28/07/2024;02/08/2024;157
DL 324B ;30/07/2024;23/10/2024;23
DL 324B ;01/08/2024;01/08/2024;4
DL 324B ;04/08/2024;25/10/2024;157
DL 324B ;08/08/2024;24/10/2024;4
AF 608  ;14/01/2024;24/03/2024;7
AF 608  ;09/02/2024;29/03/2024;5
AF 608  ;31/03/2024;31/03/2024;7
AF 608  ;05/04/2024;25/10/2024;5
AF 608  ;07/04/2024;05/05/2024;7
DL 2445 ;10/03/2024;12/03/2024;127
DL 2445 ;13/03/2024;13/03/2024;3
DL 2445 ;14/03/2024;26/03/2024;12457
DL 2445 ;16/03/2024;23/03/2024;6
DL 2445 ;20/03/2024;20/03/2024;3
DL 2445 ;27/03/2024;27/03/2024;3
DL 2445 ;28/03/2024;29/03/2024;45
DL 2445 ;30/03/2024;30/03/2024;6
DL 2445 ;31/03/2024;07/04/2024;37
DL 2445 ;01/04/2024;01/04/2024;1
DL 2445 ;02/04/2024;04/04/2024;24
DL 2445 ;05/04/2024;05/04/2024;5
DL 2445 ;08/04/2024;08/04/2024;1
DL 2445 ;07/06/2024;07/07/2024;1567
DL 2445 ;11/06/2024;04/07/2024;234
DL 2445 ;08/07/2024;08/07/2024;1
DL 2445 ;09/07/2024;16/07/2024;2
DL 2445 ;10/07/2024;10/07/2024;3
DL 2445 ;11/07/2024;25/07/2024;4
DL 2445 ;12/07/2024;19/07/2024;5
DL 2445 ;13/07/2024;13/07/2024;6
DL 2445 ;14/07/2024;14/07/2024;7
DL 2445 ;15/07/2024;15/07/2024;1
DL 2445 ;17/07/2024;17/07/2024;3
DL 2445 ;20/07/2024;20/07/2024;6
DL 2445 ;21/07/2024;21/07/2024;7
DL 2445 ;22/07/2024;22/07/2024;1
DL 2445 ;23/07/2024;30/07/2024;2
DL 2445 ;24/07/2024;24/07/2024;3
DL 2445 ;26/07/2024;02/08/2024;5
DL 2445 ;27/07/2024;03/08/2024;6
DL 2445 ;28/07/2024;04/08/2024;7
DL 2445 ;29/07/2024;05/08/2024;1
DL 2445 ;31/07/2024;31/07/2024;3
DL 2445 ;01/08/2024;01/08/2024;4
DL 2445 ;06/08/2024;06/08/2024;2
DL 2445 ;07/08/2024;05/09/2024;234
DL 2445 ;09/08/2024;08/09/2024;1567
DL 2445 ;09/09/2024;26/09/2024;14
DL 2445 ;10/09/2024;10/09/2024;2
DL 2445 ;11/09/2024;02/10/2024;236
DL 2445 ;13/09/2024;27/09/2024;5
DL 2445 ;15/09/2024;29/09/2024;7
DL 2445 ;30/09/2024;03/10/2024;14
DL 2445 ;04/10/2024;04/10/2024;5
DL 2445 ;05/10/2024;05/10/2024;6
DL 2445 ;06/10/2024;06/10/2024;7
DL 2445 ;07/10/2024;07/10/2024;1
DL 2445 ;08/10/2024;08/10/2024;2
DL 2445 ;09/10/2024;15/10/2024;2346
DL 2445 ;11/10/2024;11/10/2024;5
DL 2445 ;13/10/2024;13/10/2024;7
DL 2445 ;14/10/2024;14/10/2024;1
DL 2445 ;16/10/2024;16/10/2024;3
DL 2445 ;17/10/2024;19/10/2024;46
DL 2445 ;18/10/2024;18/10/2024;5
DL 2445 ;20/10/2024;20/10/2024;7
DL 2445 ;21/10/2024;21/10/2024;1
DL 2445 ;22/10/2024;22/10/2024;2
DL 2445 ;23/10/2024;26/10/2024;36
DL 2445 ;24/10/2024;24/10/2024;4
DL 2445 ;25/10/2024;25/10/2024;5
AF 355M ;13/01/2024;29/03/2025;6
AI 433  ;31/10/2023;30/03/2024;1234567
AF 073D ;02/02/2024;02/02/2024;5
AF 073D ;03/02/2024;03/02/2024;6
AF 073D ;07/02/2024;07/02/2024;3
AF 073D ;09/02/2024;09/02/2024;5
AF 073D ;10/02/2024;10/02/2024;6
AF 073D ;11/02/2024;11/02/2024;7
AF 073D ;12/02/2024;12/02/2024;1
AF 073D ;13/02/2024;13/02/2024;2
AF 073D ;14/02/2024;14/02/2024;3
AF 073D ;15/02/2024;15/02/2024;4
AF 073D ;16/02/2024;16/02/2024;5
AF 073D ;17/02/2024;17/02/2024;6
AF 073D ;18/02/2024;18/02/2024;7
AF 073D ;19/02/2024;19/02/2024;1
AF 073D ;20/02/2024;20/02/2024;2
AF 073D ;21/02/2024;21/02/2024;3
DL 2725B;08/10/2024;10/10/2024;24
DL 2725B;09/10/2024;16/10/2024;3
DL 2725B;11/10/2024;14/10/2024;15
DL 2725B;12/10/2024;12/10/2024;6
DL 2725B;13/10/2024;13/10/2024;7
DL 2725B;15/10/2024;15/10/2024;2
DL 2725B;17/10/2024;17/10/2024;4
DL 2725B;18/10/2024;18/10/2024;5
DL 2725B;19/10/2024;19/10/2024;6
DL 2725B;20/10/2024;20/10/2024;7
DL 2725B;21/10/2024;25/10/2024;15
DL 2725B;22/10/2024;22/10/2024;2
DL 2725B;23/10/2024;23/10/2024;3
DL 2725B;24/10/2024;24/10/2024;4
DL 2725B;26/10/2024;26/10/2024;6
DL 147  ;01/02/2024;29/02/2024;1234567
DL 147  ;01/03/2024;09/03/2024;1234567
DL 147  ;10/03/2024;10/03/2024;7
DL 147  ;11/03/2024;15/03/2024;12345
DL 147  ;16/03/2024;16/03/2024;6
DL 147  ;17/03/2024;17/03/2024;7
DL 147  ;18/03/2024;22/03/2024;12345
DL 147  ;23/03/2024;23/03/2024;6
DL 147  ;24/03/2024;24/03/2024;7
DL 147  ;25/03/2024;29/03/2024;12345
DL 147  ;30/03/2024;30/03/2024;6
DL 147  ;31/03/2024;31/03/2024;7
DL 147  ;01/04/2024;04/04/2024;1234
DL 147  ;06/04/2024;30/04/2024;1234567
DL 147  ;01/05/2024;31/05/2024;1234567
DL 147  ;01/06/2024;30/06/2024;1234567
DL 147  ;01/07/2024;30/08/2024;1234567
DL 147  ;31/08/2024;31/08/2024;6
DL 147  ;01/09/2024;06/09/2024;123457
DL 147  ;07/09/2024;30/09/2024;1234567
DL 147  ;01/10/2024;25/10/2024;1234567
DL 147  ;26/10/2024;02/11/2024;167
AI 858  ;31/10/2023;29/03/2024;123457
AF 1382 ;28/01/2024;15/02/2024;123457
AF 1382 ;17/02/2024;09/03/2024;24567
AF 1382 ;19/02/2024;19/02/2024;1
AF 1382 ;21/02/2024;26/02/2024;13
AF 1382 ;28/02/2024;28/02/2024;3
AF 1382 ;04/03/2024;04/03/2024;1
AF 1382 ;06/03/2024;11/03/2024;137
AF 1382 ;12/03/2024;30/03/2024;24567
AF 1382 ;13/03/2024;13/03/2024;3
AF 1382 ;18/03/2024;27/03/2024;13
AF 1382 ;31/03/2024;31/03/2024;7
AF 1382 ;01/04/2024;01/04/2024;1
AF 1382 ;02/04/2024;02/04/2024;2
AF 1382 ;03/04/2024;03/04/2024;3
AF 1382 ;04/04/2024;04/04/2024;4
AF 1382 ;05/04/2024;05/04/2024;5
AF 1382 ;06/04/2024;06/04/2024;6
AF 1382 ;07/04/2024;07/04/2024;7
AF 1382 ;08/04/2024;08/04/2024;1
AF 1382 ;09/04/2024;09/04/2024;2
AF 1382 ;10/04/2024;17/04/2024;1346
AF 1382 ;12/04/2024;19/04/2024;5
AF 1382 ;14/04/2024;28/04/2024;7
AF 1382 ;16/04/2024;23/04/2024;2
AF 1382 ;18/04/2024;18/04/2024;4
AF 1382 ;20/04/2024;20/04/2024;6
AF 1382 ;22/04/2024;22/04/2024;1
AF 1382 ;24/04/2024;27/04/2024;36
AF 1382 ;25/04/2024;25/04/2024;4
AF 1382 ;25/04/2024;25/04/2024;4
AF 1382 ;26/04/2024;26/04/2024;5
AF 1382 ;29/04/2024;04/05/2024;136
AF 1382 ;30/04/2024;30/04/2024;2
AF 1382 ;02/05/2024;05/05/2024;47
AF 1382 ;03/05/2024;03/05/2024;5
AF 1382 ;06/05/2024;11/05/2024;16
AF 1382 ;07/05/2024;07/05/2024;2
AF 1382 ;08/05/2024;09/05/2024;34
AF 1382 ;10/05/2024;10/05/2024;5
AF 1382 ;12/05/2024;12/05/2024;7
AF 1382 ;13/05/2024;15/05/2024;13
AF 1382 ;14/05/2024;17/05/2024;25
AF 1382 ;16/05/2024;25/05/2024;1467
AF 1382 ;21/05/2024;28/05/2024;2
AF 1382 ;22/05/2024;22/05/2024;3
AF 1382 ;24/05/2024;24/05/2024;5
AF 1382 ;26/05/2024;27/05/2024;17
AF 1382 ;29/05/2024;03/06/2024;1346
AF 1382 ;31/05/2024;31/05/2024;5
AF 1382 ;02/06/2024;02/06/2024;7
AF 1382 ;04/06/2024;04/06/2024;2
AF 1382 ;05/06/2024;09/06/2024;3467
AF 1382 ;07/06/2024;05/07/2024;25
AF 1382 ;10/06/2024;10/06/2024;1
AF 1382 ;12/06/2024;04/07/2024;13467
AF 1382 ;06/07/2024;01/09/2024;1234567
AF 1382 ;02/09/2024;26/10/2024;13467
AF 1382 ;03/09/2024;25/10/2024;25
AF 6911 ;16/02/2024;16/02/2024;5
AF 9402 ;06/02/2024;13/02/2024;1234
AF 9402 ;14/02/2024;14/02/2024;3
AF 9402 ;15/02/2024;15/02/2024;4
AF 9402 ;16/02/2024;16/02/2024;5
AF 9402 ;17/02/2024;24/02/2024;6
AF 9402 ;23/02/2024;23/02/2024;5
AF 9402 ;26/02/2024;26/02/2024;1
AF 9402 ;27/02/2024;29/02/2024;234
AF 9402 ;01/03/2024;01/03/2024;5
AF 9402 ;03/03/2024;03/03/2024;7
AF 9402 ;04/03/2024;21/03/2024;1234
AF 9402 ;08/03/2024;08/03/2024;5
AF 9402 ;09/03/2024;23/03/2024;6
AF 9402 ;15/03/2024;22/03/2024;5
AF 9402 ;25/03/2024;25/03/2024;1
AF 9402 ;26/03/2024;26/03/2024;2
