vol;deb;fin;frequence
AF1022;16/05/2024;04/07/2024;4
AF1022;04/09/2024;02/10/2024;3
AF1022;09/10/2024;23/10/2024;3
AF1022;02/09/2024;21/10/2024;1
AF1022;05/09/2024;24/10/2024;4
AF1023;08/04/2024;08/04/2024;1
AF1023;10/04/2024;10/04/2024;3
AF1023;11/04/2024;18/04/2024;4
AF1023;03/04/2024;03/04/2024;3
AF1023;04/04/2024;04/04/2024;4
AF1023;15/04/2024;15/04/2024;1
AF1023;17/04/2024;17/04/2024;3
AF1023;22/04/2024;22/04/2024;1
AF1023;24/04/2024;25/04/2024;34
AF1023;29/04/2024;29/04/2024;1
AF1023;06/05/2024;06/05/2024;1
AF1023;08/05/2024;08/05/2024;3
AF1023;09/05/2024;09/05/2024;4
AF1023;13/05/2024;03/07/2024;13
AF1023;16/05/2024;04/07/2024;4
AF1023;02/09/2024;23/10/2024;13
AF1023;05/09/2024;24/10/2024;4
AF1024;02/04/2024;02/04/2024;2
AF1024;29/04/2024;29/04/2024;1
AF1024;04/05/2024;04/05/2024;6
AF1024;11/05/2024;11/05/2024;6
AF1024;31/03/2024;20/10/2024;7
AF1024;03/04/2024;27/04/2024;123456
AF1024;01/04/2024;01/04/2024;1
AF1024;06/05/2024;10/05/2024;12345
AF1024;30/04/2024;03/05/2024;2345
AF1024;13/05/2024;26/10/2024;123456
AF1025;02/04/2024;02/04/2024;2
AF1025;29/04/2024;29/04/2024;1
AF1025;04/05/2024;04/05/2024;6
AF1025;11/05/2024;11/05/2024;6
AF1025;31/03/2024;01/04/2024;17
AF1025;03/04/2024;28/04/2024;1234567
AF1025;30/04/2024;03/05/2024;2345
AF1025;05/05/2024;10/05/2024;123457
AF1025;12/05/2024;26/10/2024;1234567
AF1026;01/06/2024;29/06/2024;6
AF1026;07/07/2024;24/07/2024;357
AF1026;06/07/2024;31/08/2024;6
AF1026;08/07/2024;29/08/2024;124
AF1026;28/07/2024;01/09/2024;357
AF1026;07/09/2024;28/09/2024;6
AF1027;01/06/2024;29/06/2024;6
AF1027;07/07/2024;24/07/2024;357
AF1027;06/07/2024;31/08/2024;6
AF1027;08/07/2024;29/08/2024;124
AF1027;28/07/2024;01/09/2024;357
AF1027;07/09/2024;28/09/2024;6
AF1028;31/03/2024;26/10/2024;1234567
AF1029;31/03/2024;26/10/2024;1234567
AF1032;08/04/2024;26/04/2024;15
AF1032;31/03/2024;07/04/2024;267
AF1032;21/04/2024;27/04/2024;67
AF1032;10/04/2024;11/04/2024;34
AF1032;20/04/2024;20/04/2024;6
AF1032;13/04/2024;14/04/2024;67
AF1032;18/04/2024;25/04/2024;4
AF1032;28/04/2024;28/04/2024;7
AF1032;01/04/2024;01/04/2024;1
AF1032;03/04/2024;05/04/2024;345
AF1032;24/04/2024;24/04/2024;3
AF1032;17/04/2024;17/04/2024;3
AF1032;09/04/2024;09/04/2024;2
AF1032;23/04/2024;23/04/2024;2
AF1032;16/04/2024;16/04/2024;2
AF1032;29/04/2024;06/05/2024;1
AF1032;30/04/2024;03/05/2024;235
AF1032;04/05/2024;05/05/2024;67
AF1032;07/05/2024;05/07/2024;1234567
AF1032;02/05/2024;02/05/2024;4
AF1032;06/07/2024;31/08/2024;6
AF1032;08/07/2024;26/08/2024;1
AF1032;09/07/2024;30/08/2024;25
AF1032;11/07/2024;29/08/2024;4
AF1032;10/07/2024;28/08/2024;3
AF1032;07/07/2024;01/09/2024;7
AF1032;02/09/2024;06/10/2024;1234567
AF1032;19/10/2024;26/10/2024;124567
AF1032;09/10/2024;23/10/2024;35
AF1032;07/10/2024;17/10/2024;12467
AF1033;09/04/2024;27/04/2024;26
AF1033;19/04/2024;26/04/2024;5
AF1033;11/04/2024;18/04/2024;145
AF1033;08/04/2024;08/04/2024;1
AF1033;14/04/2024;14/04/2024;7
AF1033;07/04/2024;07/04/2024;7
AF1033;21/04/2024;21/04/2024;7
AF1033;05/04/2024;05/04/2024;5
AF1033;02/04/2024;02/04/2024;2
AF1033;31/03/2024;31/03/2024;7
AF1033;10/04/2024;10/04/2024;3
AF1033;24/04/2024;24/04/2024;3
AF1033;17/04/2024;17/04/2024;3
AF1033;25/04/2024;25/04/2024;4
AF1033;22/04/2024;28/04/2024;17
AF1033;04/04/2024;04/04/2024;4
AF1033;01/04/2024;03/04/2024;13
AF1033;06/04/2024;06/04/2024;6
AF1033;29/04/2024;06/05/2024;17
AF1033;30/04/2024;07/05/2024;2
AF1033;01/05/2024;04/05/2024;346
AF1033;08/05/2024;06/07/2024;1234567
AF1033;03/05/2024;03/05/2024;5
AF1033;09/07/2024;30/08/2024;25
AF1033;10/07/2024;31/08/2024;346
AF1033;07/07/2024;01/09/2024;17
AF1033;02/09/2024;06/10/2024;1234567
AF1033;19/10/2024;26/10/2024;124567
AF1033;09/10/2024;23/10/2024;35
AF1033;07/10/2024;17/10/2024;12467
AF1036;02/04/2024;02/04/2024;2
AF1036;06/04/2024;12/04/2024;56
AF1036;11/04/2024;11/04/2024;4
AF1036;16/04/2024;16/04/2024;2
AF1036;09/04/2024;09/04/2024;2
AF1036;23/04/2024;23/04/2024;2
AF1036;25/04/2024;25/04/2024;4
AF1036;30/04/2024;07/05/2024;2
AF1036;14/05/2024;02/07/2024;2
AF1036;13/04/2024;07/07/2024;13567
AF1036;31/03/2024;10/04/2024;1357
AF1036;08/07/2024;01/09/2024;123567
AF1036;03/09/2024;22/10/2024;2
AF1036;02/09/2024;26/10/2024;13567
AF1036;18/04/2024;18/04/2024;4
AF1036;04/04/2024;04/04/2024;4
AF1036;02/05/2024;24/10/2024;4
AF1037;02/04/2024;02/04/2024;2
AF1037;25/04/2024;25/04/2024;4
AF1037;06/04/2024;12/04/2024;56
AF1037;11/04/2024;11/04/2024;4
AF1037;16/04/2024;16/04/2024;2
AF1037;23/04/2024;23/04/2024;2
AF1037;09/04/2024;09/04/2024;2
AF1037;30/04/2024;07/05/2024;2
AF1037;14/05/2024;02/07/2024;2
AF1037;18/04/2024;18/04/2024;4
AF1037;02/05/2024;04/07/2024;4
AF1037;31/03/2024;10/04/2024;1357
AF1037;13/04/2024;07/07/2024;13567
AF1037;04/04/2024;04/04/2024;4
AF1037;08/07/2024;01/09/2024;123567
AF1037;03/09/2024;22/10/2024;2
AF1037;02/09/2024;26/10/2024;13567
AF1037;11/07/2024;24/10/2024;4
AF1040;27/04/2024;27/04/2024;6
AF1040;04/05/2024;04/05/2024;6
AF1040;11/05/2024;11/05/2024;6
AF1040;18/05/2024;29/06/2024;6
AF1040;06/07/2024;31/08/2024;6
AF1040;08/07/2024;29/08/2024;1234
AF1040;12/07/2024;30/08/2024;5
AF1040;07/07/2024;01/09/2024;7
AF1040;07/09/2024;28/09/2024;6
AF1041;27/04/2024;27/04/2024;6
AF1041;04/05/2024;04/05/2024;6
AF1041;11/05/2024;11/05/2024;6
AF1041;18/05/2024;29/06/2024;6
AF1041;06/07/2024;31/08/2024;6
AF1041;08/07/2024;30/08/2024;12345
AF1041;07/07/2024;01/09/2024;7
AF1041;07/09/2024;28/09/2024;6
AF1042;31/03/2024;31/03/2024;7
AF1042;13/04/2024;13/04/2024;6
AF1042;28/04/2024;28/04/2024;7
AF1042;01/04/2024;01/04/2024;1
AF1042;02/04/2024;03/04/2024;23
AF1042;05/04/2024;05/04/2024;5
AF1042;04/04/2024;04/04/2024;4
AF1042;29/04/2024;02/05/2024;14
AF1042;30/04/2024;05/05/2024;27
AF1042;06/05/2024;06/05/2024;1
AF1042;08/05/2024;08/05/2024;3
AF1042;09/05/2024;09/05/2024;4
AF1042;12/05/2024;12/05/2024;7
AF1042;10/05/2024;10/05/2024;5
AF1042;01/05/2024;01/05/2024;3
AF1042;19/05/2024;19/05/2024;7
AF1042;20/05/2024;20/05/2024;1
AF1042;04/05/2024;29/06/2024;6
AF1042;03/05/2024;03/05/2024;5
AF1042;06/04/2024;07/04/2024;67
AF1042;07/05/2024;07/05/2024;2
AF1042;21/05/2024;04/07/2024;12347
AF1042;17/05/2024;05/07/2024;5
AF1042;13/05/2024;16/05/2024;1234
AF1042;07/07/2024;01/09/2024;2357
AF1042;06/07/2024;31/08/2024;146
AF1042;07/09/2024;26/10/2024;6
AF1042;02/09/2024;24/10/2024;12347
AF1042;06/09/2024;25/10/2024;5
AF1043;31/03/2024;31/03/2024;7
AF1043;28/04/2024;28/04/2024;7
AF1043;04/04/2024;04/04/2024;4
AF1043;01/04/2024;01/04/2024;1
AF1043;02/04/2024;03/04/2024;23
AF1043;13/04/2024;13/04/2024;6
AF1043;05/04/2024;05/04/2024;5
AF1043;08/05/2024;08/05/2024;3
AF1043;09/05/2024;09/05/2024;4
AF1043;10/05/2024;10/05/2024;5
AF1043;29/04/2024;02/05/2024;14
AF1043;30/04/2024;05/05/2024;27
AF1043;06/05/2024;06/05/2024;1
AF1043;06/04/2024;07/04/2024;67
AF1043;11/05/2024;04/07/2024;123467
AF1043;03/05/2024;03/05/2024;5
AF1043;17/05/2024;05/07/2024;5
AF1043;01/05/2024;07/05/2024;236
AF1043;07/07/2024;01/09/2024;2357
AF1043;06/07/2024;31/08/2024;146
AF1043;02/09/2024;26/10/2024;123467
AF1043;06/09/2024;25/10/2024;5
AF1044;05/04/2024;25/10/2024;5
AF1045;05/04/2024;25/10/2024;5
AF1046;02/04/2024;02/04/2024;2
AF1046;09/04/2024;09/04/2024;2
AF1046;16/04/2024;23/04/2024;2
AF1046;12/04/2024;26/04/2024;5
AF1046;03/04/2024;03/04/2024;3
AF1046;05/04/2024;05/04/2024;5
AF1046;24/04/2024;24/04/2024;3
AF1046;09/05/2024;09/05/2024;4
AF1046;10/05/2024;10/05/2024;5
AF1046;12/05/2024;12/05/2024;7
AF1046;29/04/2024;02/05/2024;14
AF1046;01/05/2024;01/05/2024;3
AF1046;03/05/2024;03/05/2024;5
AF1046;05/05/2024;05/05/2024;7
AF1046;07/05/2024;07/05/2024;2
AF1046;13/05/2024;04/07/2024;134
AF1046;06/05/2024;08/05/2024;13
AF1046;17/05/2024;05/07/2024;57
AF1046;01/04/2024;01/04/2024;1
AF1046;04/04/2024;22/04/2024;134
AF1046;30/04/2024;30/04/2024;2
AF1046;14/05/2024;02/07/2024;2
AF1046;25/04/2024;25/04/2024;4
AF1046;02/09/2024;21/10/2024;1
AF1046;10/10/2024;24/10/2024;4
AF1046;11/10/2024;18/10/2024;5
AF1046;13/10/2024;20/10/2024;7
AF1046;25/10/2024;25/10/2024;5
AF1046;04/09/2024;03/10/2024;34
AF1046;03/09/2024;22/10/2024;2
AF1046;06/09/2024;06/10/2024;57
AF1046;09/10/2024;23/10/2024;3
AF1047;02/04/2024;02/04/2024;2
AF1047;12/04/2024;26/04/2024;5
AF1047;03/04/2024;03/04/2024;3
AF1047;05/04/2024;05/04/2024;5
AF1047;24/04/2024;24/04/2024;3
AF1047;09/04/2024;09/04/2024;2
AF1047;16/04/2024;23/04/2024;2
AF1047;03/05/2024;03/05/2024;5
AF1047;05/05/2024;05/05/2024;7
AF1047;07/05/2024;07/05/2024;2
AF1047;09/05/2024;09/05/2024;4
AF1047;10/05/2024;10/05/2024;5
AF1047;12/05/2024;12/05/2024;7
AF1047;29/04/2024;02/05/2024;14
AF1047;01/05/2024;01/05/2024;3
AF1047;14/05/2024;02/07/2024;2
AF1047;30/04/2024;30/04/2024;2
AF1047;17/05/2024;05/07/2024;57
AF1047;06/05/2024;08/05/2024;13
AF1047;13/05/2024;04/07/2024;134
AF1047;01/04/2024;01/04/2024;1
AF1047;04/04/2024;22/04/2024;134
AF1047;25/04/2024;25/04/2024;4
AF1047;03/09/2024;22/10/2024;2
AF1047;02/09/2024;24/10/2024;134
AF1047;06/09/2024;25/10/2024;57
AF1050;31/03/2024;07/04/2024;7
AF1050;05/04/2024;05/04/2024;5
AF1050;06/04/2024;06/04/2024;6
AF1050;13/04/2024;13/04/2024;6
AF1050;20/04/2024;27/04/2024;6
AF1050;12/04/2024;26/04/2024;5
AF1050;14/04/2024;21/04/2024;7
AF1050;28/04/2024;28/04/2024;7
AF1050;30/04/2024;04/05/2024;256
AF1050;05/05/2024;12/05/2024;7
AF1050;10/05/2024;11/05/2024;56
AF1050;19/05/2024;30/06/2024;7
AF1050;07/05/2024;07/05/2024;2
AF1050;14/05/2024;05/07/2024;256
AF1050;06/07/2024;31/08/2024;6
AF1050;08/07/2024;29/08/2024;1234
AF1050;12/07/2024;30/08/2024;5
AF1050;03/09/2024;05/10/2024;256
AF1050;25/10/2024;25/10/2024;5
AF1050;11/10/2024;18/10/2024;5
AF1050;08/09/2024;20/10/2024;7
AF1050;08/10/2024;26/10/2024;26
AF1051;12/04/2024;26/04/2024;5
AF1051;14/04/2024;28/04/2024;7
AF1051;13/04/2024;13/04/2024;6
AF1051;20/04/2024;27/04/2024;6
AF1051;31/03/2024;07/04/2024;7
AF1051;05/04/2024;06/04/2024;56
AF1051;30/04/2024;04/05/2024;256
AF1051;05/05/2024;12/05/2024;7
AF1051;10/05/2024;11/05/2024;56
AF1051;19/05/2024;30/06/2024;7
AF1051;07/05/2024;07/05/2024;2
AF1051;14/05/2024;05/07/2024;256
AF1051;06/07/2024;31/08/2024;6
AF1051;08/07/2024;29/08/2024;1234
AF1051;12/07/2024;30/08/2024;5
AF1051;03/09/2024;26/10/2024;256
AF1051;08/09/2024;20/10/2024;7
AF1052;31/03/2024;31/03/2024;7
AF1052;13/04/2024;13/04/2024;6
AF1052;20/04/2024;21/04/2024;67
AF1052;10/04/2024;17/04/2024;3
AF1052;27/04/2024;28/04/2024;67
AF1052;03/04/2024;07/04/2024;367
AF1052;11/05/2024;11/05/2024;6
AF1052;04/05/2024;04/05/2024;6
AF1052;15/05/2024;19/05/2024;37
AF1052;22/05/2024;06/07/2024;367
AF1052;07/07/2024;25/08/2024;7
AF1052;10/07/2024;26/10/2024;36
AF1052;01/09/2024;20/10/2024;7
AF1053;01/04/2024;01/04/2024;1
AF1053;31/03/2024;31/03/2024;7
AF1053;08/04/2024;14/04/2024;17
AF1053;21/04/2024;21/04/2024;7
AF1053;22/04/2024;22/04/2024;1
AF1053;11/04/2024;18/04/2024;4
AF1053;28/04/2024;28/04/2024;7
AF1053;04/04/2024;07/04/2024;47
AF1053;12/05/2024;12/05/2024;7
AF1053;29/04/2024;29/04/2024;1
AF1053;16/05/2024;16/05/2024;4
AF1053;20/05/2024;07/07/2024;147
AF1053;08/07/2024;26/08/2024;1
AF1053;02/09/2024;21/10/2024;1
AF1053;11/07/2024;24/10/2024;47
AF1058;13/04/2024;18/04/2024;46
AF1058;11/04/2024;11/04/2024;4
AF1058;20/04/2024;27/04/2024;46
AF1058;03/04/2024;03/04/2024;3
AF1058;04/04/2024;06/04/2024;46
AF1058;13/05/2024;19/05/2024;123457
AF1058;20/05/2024;25/05/2024;123456
AF1058;03/05/2024;03/05/2024;5
AF1058;28/04/2024;02/05/2024;12347
AF1058;04/05/2024;11/05/2024;46
AF1058;05/05/2024;12/05/2024;12357
AF1058;07/04/2024;26/04/2024;12357
AF1058;31/03/2024;05/04/2024;1257
AF1058;26/05/2024;05/07/2024;1234567
AF1058;07/07/2024;01/09/2024;12357
AF1058;02/09/2024;26/10/2024;1234567
AF1059;03/04/2024;03/04/2024;3
AF1059;04/04/2024;06/04/2024;46
AF1059;13/04/2024;18/04/2024;46
AF1059;11/04/2024;11/04/2024;4
AF1059;20/04/2024;27/04/2024;46
AF1059;07/04/2024;26/04/2024;12357
AF1059;13/05/2024;19/05/2024;123457
AF1059;31/03/2024;05/04/2024;1257
AF1059;03/05/2024;03/05/2024;5
AF1059;28/04/2024;02/05/2024;12347
AF1059;04/05/2024;11/05/2024;46
AF1059;05/05/2024;12/05/2024;12357
AF1059;20/05/2024;25/05/2024;123456
AF1059;26/05/2024;05/07/2024;1234567
AF1059;07/07/2024;01/09/2024;12357
AF1059;02/09/2024;26/10/2024;1234567
AF1060;09/04/2024;09/04/2024;2
AF1060;16/04/2024;18/04/2024;24
AF1060;14/04/2024;19/04/2024;57
AF1060;26/04/2024;26/04/2024;5
AF1060;04/04/2024;04/04/2024;4
AF1060;23/04/2024;25/04/2024;24
AF1060;12/04/2024;12/04/2024;5
AF1060;31/03/2024;07/04/2024;57
AF1060;02/04/2024;02/04/2024;2
AF1060;03/05/2024;03/05/2024;5
AF1060;02/05/2024;02/05/2024;4
AF1060;06/05/2024;06/05/2024;1
AF1060;29/04/2024;29/04/2024;1
AF1060;13/05/2024;13/05/2024;1
AF1060;11/05/2024;11/05/2024;6
AF1060;04/05/2024;10/05/2024;456
AF1060;14/05/2024;19/05/2024;2467
AF1060;21/05/2024;02/06/2024;2457
AF1060;03/06/2024;07/07/2024;124567
AF1060;08/07/2024;01/09/2024;1234567
AF1060;02/09/2024;27/09/2024;15
AF1060;03/09/2024;05/10/2024;2467
AF1060;30/09/2024;25/10/2024;157
AF1060;08/10/2024;26/10/2024;246
AF1061;24/04/2024;26/04/2024;35
AF1061;13/04/2024;13/04/2024;6
AF1061;01/04/2024;08/04/2024;16
AF1061;03/04/2024;03/04/2024;3
AF1061;10/04/2024;10/04/2024;3
AF1061;17/04/2024;19/04/2024;35
AF1061;15/04/2024;20/04/2024;16
AF1061;27/04/2024;27/04/2024;6
AF1061;05/04/2024;05/04/2024;5
AF1061;07/05/2024;07/05/2024;2
AF1061;04/05/2024;04/05/2024;6
AF1061;30/04/2024;30/04/2024;2
AF1061;14/05/2024;14/05/2024;2
AF1061;12/05/2024;12/05/2024;7
AF1061;10/05/2024;11/05/2024;56
AF1061;15/05/2024;19/05/2024;357
AF1061;20/05/2024;01/06/2024;1356
AF1061;03/06/2024;07/07/2024;123567
AF1061;02/09/2024;29/09/2024;1357
AF1061;08/07/2024;01/09/2024;1234567
AF1061;03/09/2024;28/09/2024;26
AF1061;30/09/2024;26/10/2024;126
AF1061;02/10/2024;25/10/2024;357
AF1062;31/03/2024;31/03/2024;7
AF1062;08/04/2024;26/04/2024;15
AF1062;09/04/2024;14/04/2024;27
AF1062;21/04/2024;21/04/2024;7
AF1062;16/04/2024;23/04/2024;2
AF1062;02/04/2024;02/04/2024;2
AF1062;07/04/2024;07/04/2024;7
AF1062;10/04/2024;11/04/2024;34
AF1062;24/04/2024;24/04/2024;3
AF1062;17/04/2024;18/04/2024;34
AF1062;25/04/2024;25/04/2024;4
AF1062;28/04/2024;28/04/2024;7
AF1062;01/04/2024;05/04/2024;135
AF1062;04/04/2024;04/04/2024;4
AF1062;01/05/2024;05/05/2024;357
AF1062;29/04/2024;02/05/2024;124
AF1062;06/05/2024;09/05/2024;134
AF1062;07/05/2024;12/05/2024;27
AF1062;11/05/2024;11/05/2024;6
AF1062;13/05/2024;19/05/2024;123457
AF1062;20/05/2024;05/07/2024;1234567
AF1062;08/07/2024;30/08/2024;15
AF1062;10/07/2024;28/08/2024;3
AF1062;07/07/2024;01/09/2024;247
AF1062;02/09/2024;06/10/2024;1234567
AF1062;19/10/2024;26/10/2024;124567
AF1062;09/10/2024;23/10/2024;35
AF1062;07/10/2024;17/10/2024;12467
AF1063;31/03/2024;31/03/2024;7
AF1063;08/04/2024;26/04/2024;15
AF1063;16/04/2024;23/04/2024;2
AF1063;04/04/2024;04/04/2024;4
AF1063;02/04/2024;02/04/2024;2
AF1063;07/04/2024;07/04/2024;7
AF1063;10/04/2024;11/04/2024;34
AF1063;09/04/2024;14/04/2024;27
AF1063;01/04/2024;05/04/2024;135
AF1063;24/04/2024;24/04/2024;3
AF1063;17/04/2024;21/04/2024;347
AF1063;25/04/2024;25/04/2024;4
AF1063;28/04/2024;28/04/2024;7
AF1063;13/05/2024;19/05/2024;123457
AF1063;29/04/2024;02/05/2024;124
AF1063;01/05/2024;05/05/2024;357
AF1063;06/05/2024;09/05/2024;134
AF1063;07/05/2024;12/05/2024;27
AF1063;11/05/2024;11/05/2024;6
AF1063;20/05/2024;05/07/2024;1234567
AF1063;08/07/2024;30/08/2024;15
AF1063;10/07/2024;28/08/2024;3
AF1063;07/07/2024;01/09/2024;247
AF1063;02/09/2024;26/10/2024;1234567
AF1064;31/03/2024;07/04/2024;7
AF1064;01/04/2024;01/04/2024;1
AF1064;02/04/2024;02/04/2024;2
AF1064;03/04/2024;05/04/2024;35
AF1064;04/04/2024;04/04/2024;4
AF1064;06/04/2024;20/04/2024;6
AF1064;08/04/2024;08/04/2024;1
AF1064;09/04/2024;16/04/2024;2
AF1064;10/04/2024;10/04/2024;3
AF1064;11/04/2024;19/04/2024;1345
AF1064;23/04/2024;23/04/2024;2
AF1064;14/04/2024;14/04/2024;7
AF1064;22/04/2024;22/04/2024;1
AF1064;21/04/2024;21/04/2024;7
AF1064;24/04/2024;26/04/2024;345
AF1064;27/04/2024;27/04/2024;6
AF1064;28/04/2024;28/04/2024;7
AF1064;29/04/2024;29/04/2024;1
AF1064;30/04/2024;30/04/2024;2
AF1064;03/05/2024;09/05/2024;45
AF1064;02/05/2024;02/05/2024;4
AF1064;04/05/2024;11/05/2024;6
AF1064;18/05/2024;25/05/2024;6
AF1064;05/05/2024;05/05/2024;7
AF1064;07/05/2024;07/05/2024;2
AF1064;14/05/2024;21/05/2024;2
AF1064;08/05/2024;08/05/2024;3
AF1064;10/05/2024;10/05/2024;5
AF1064;12/05/2024;12/05/2024;7
AF1064;13/05/2024;24/05/2024;13457
AF1064;01/06/2024;29/06/2024;6
AF1064;28/05/2024;02/07/2024;2
AF1064;26/05/2024;05/07/2024;13457
AF1064;12/07/2024;30/08/2024;5
AF1064;07/07/2024;01/09/2024;37
AF1064;03/09/2024;22/10/2024;2
AF1064;02/09/2024;21/10/2024;1
AF1064;04/09/2024;06/10/2024;3457
AF1064;09/10/2024;23/10/2024;35
AF1064;25/10/2024;25/10/2024;5
AF1064;10/10/2024;24/10/2024;47
AF1064;07/09/2024;26/10/2024;6
AF1065;01/04/2024;01/04/2024;1
AF1065;03/04/2024;05/04/2024;35
AF1065;11/04/2024;19/04/2024;1345
AF1065;21/04/2024;21/04/2024;7
AF1065;14/04/2024;14/04/2024;7
AF1065;28/04/2024;28/04/2024;7
AF1065;22/04/2024;22/04/2024;1
AF1065;24/04/2024;26/04/2024;345
AF1065;27/04/2024;27/04/2024;6
AF1065;29/04/2024;29/04/2024;1
AF1065;30/04/2024;30/04/2024;2
AF1065;08/04/2024;08/04/2024;1
AF1065;10/04/2024;10/04/2024;3
AF1065;31/03/2024;07/04/2024;7
AF1065;02/04/2024;02/04/2024;2
AF1065;04/04/2024;04/04/2024;4
AF1065;06/04/2024;20/04/2024;6
AF1065;04/05/2024;25/05/2024;6
AF1065;09/04/2024;23/04/2024;2
AF1065;03/05/2024;09/05/2024;45
AF1065;02/05/2024;02/05/2024;4
AF1065;07/05/2024;07/05/2024;2
AF1065;14/05/2024;21/05/2024;2
AF1065;05/05/2024;05/05/2024;7
AF1065;08/05/2024;08/05/2024;3
AF1065;10/05/2024;10/05/2024;5
AF1065;12/05/2024;12/05/2024;7
AF1065;13/05/2024;24/05/2024;13457
AF1065;01/06/2024;29/06/2024;6
AF1065;28/05/2024;02/07/2024;2
AF1065;26/05/2024;05/07/2024;13457
AF1065;12/07/2024;30/08/2024;5
AF1065;07/07/2024;01/09/2024;37
AF1065;03/09/2024;22/10/2024;2
AF1065;02/09/2024;25/10/2024;13457
AF1065;07/09/2024;26/10/2024;6
AF1066;08/05/2024;09/05/2024;34
AF1066;31/03/2024;07/05/2024;1234567
AF1066;10/05/2024;26/10/2024;1234567
AF1067;31/03/2024;27/04/2024;267
AF1067;01/04/2024;26/04/2024;1345
AF1067;12/05/2024;12/05/2024;7
AF1067;15/05/2024;19/05/2024;3457
AF1067;08/05/2024;09/05/2024;34
AF1067;28/04/2024;05/05/2024;347
AF1067;29/04/2024;14/05/2024;125
AF1067;04/05/2024;29/06/2024;6
AF1067;20/05/2024;05/07/2024;123457
AF1067;02/09/2024;07/09/2024;16
AF1067;06/07/2024;01/09/2024;1234567
AF1067;03/09/2024;06/10/2024;123457
AF1067;14/09/2024;26/10/2024;6
AF1067;21/10/2024;25/10/2024;125
AF1067;09/10/2024;23/10/2024;35
AF1067;10/10/2024;24/10/2024;47
AF1067;07/10/2024;15/10/2024;12
AF1068;31/03/2024;24/05/2024;1357
AF1068;02/04/2024;25/05/2024;246
AF1068;26/05/2024;05/07/2024;1357
AF1068;28/05/2024;04/07/2024;246
AF1068;06/07/2024;31/08/2024;1356
AF1068;09/07/2024;27/08/2024;2
AF1068;11/07/2024;29/08/2024;4
AF1068;07/07/2024;01/09/2024;7
AF1068;03/09/2024;26/10/2024;246
AF1068;02/09/2024;25/10/2024;1357
AF1069;02/04/2024;25/05/2024;246
AF1069;31/03/2024;24/05/2024;1357
AF1069;26/05/2024;05/07/2024;1357
AF1069;28/05/2024;04/07/2024;246
AF1069;10/07/2024;30/08/2024;35
AF1069;06/07/2024;31/08/2024;26
AF1069;08/07/2024;26/08/2024;1
AF1069;11/07/2024;29/08/2024;4
AF1069;07/07/2024;01/09/2024;7
AF1069;03/09/2024;26/10/2024;246
AF1069;02/09/2024;25/10/2024;1357
AF1070;31/03/2024;26/10/2024;1234567
AF1071;31/03/2024;26/10/2024;1234567
AF1072;27/04/2024;27/04/2024;6
AF1072;04/05/2024;29/06/2024;6
AF1072;06/07/2024;31/08/2024;6
AF1072;09/07/2024;30/08/2024;2345
AF1072;07/09/2024;28/09/2024;6
AF1072;07/07/2024;01/09/2024;17
AF1073;27/04/2024;27/04/2024;6
AF1073;04/05/2024;29/06/2024;6
AF1073;06/07/2024;31/08/2024;6
AF1073;09/07/2024;30/08/2024;2345
AF1073;07/09/2024;28/09/2024;6
AF1073;07/07/2024;01/09/2024;17
AF1074;15/04/2024;15/04/2024;1
AF1074;29/04/2024;29/04/2024;1
AF1074;14/04/2024;21/04/2024;7
AF1074;06/05/2024;06/05/2024;1
AF1074;01/05/2024;01/05/2024;3
AF1074;05/05/2024;05/05/2024;7
AF1074;10/07/2024;28/08/2024;3
AF1074;12/07/2024;30/08/2024;5
AF1074;07/07/2024;01/09/2024;7
AF1074;04/09/2024;23/10/2024;37
AF1074;13/05/2024;21/10/2024;1
AF1074;08/04/2024;08/04/2024;1
AF1074;22/04/2024;22/04/2024;1
AF1074;17/04/2024;17/04/2024;3
AF1074;07/04/2024;10/04/2024;37
AF1074;24/04/2024;28/04/2024;37
AF1074;08/05/2024;03/07/2024;37
AF1075;15/04/2024;15/04/2024;1
AF1075;29/04/2024;29/04/2024;1
AF1075;14/04/2024;21/04/2024;7
AF1075;06/05/2024;06/05/2024;1
AF1075;01/05/2024;01/05/2024;3
AF1075;05/05/2024;05/05/2024;7
AF1075;10/07/2024;28/08/2024;3
AF1075;12/07/2024;30/08/2024;5
AF1075;07/07/2024;01/09/2024;7
AF1075;07/04/2024;10/04/2024;37
AF1075;17/04/2024;17/04/2024;3
AF1075;04/09/2024;23/10/2024;37
AF1075;13/05/2024;21/10/2024;1
AF1075;08/04/2024;08/04/2024;1
AF1075;22/04/2024;22/04/2024;1
AF1075;24/04/2024;28/04/2024;37
AF1075;08/05/2024;03/07/2024;37
AF1076;31/03/2024;31/03/2024;7
AF1076;03/04/2024;05/04/2024;35
AF1076;24/04/2024;24/04/2024;3
AF1076;28/04/2024;28/04/2024;7
AF1076;25/04/2024;25/04/2024;4
AF1076;29/04/2024;29/04/2024;1
AF1076;01/04/2024;01/04/2024;1
AF1076;14/04/2024;21/04/2024;7
AF1076;08/04/2024;22/04/2024;1
AF1076;09/04/2024;23/04/2024;23
AF1076;02/04/2024;02/04/2024;2
AF1076;11/04/2024;11/04/2024;4
AF1076;03/05/2024;03/05/2024;5
AF1076;06/05/2024;06/05/2024;1
AF1076;30/04/2024;05/05/2024;27
AF1076;01/05/2024;01/05/2024;3
AF1076;02/05/2024;04/05/2024;46
